"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
2008,"Massachusetts","MA",25,14,3,"US Senate","statewide","gen",FALSE,"Jeffrey K. Beatty","republican",FALSE,"total",926044,3102995,FALSE,20171011
1984,"Massachusetts","MA",25,14,3,"US Senate","statewide","gen",FALSE,"Raymond Shamie","republican",FALSE,"total",1136913,2530471,FALSE,20171011
1976,"Massachusetts","MA",25,14,3,"US Senate","statewide","gen",FALSE,"Edward M. Kennedy","democrat",FALSE,"total",1726657,2491255,FALSE,20171011
1982,"Massachusetts","MA",25,14,3,"US Senate","statewide","gen",FALSE,"Edward M. Kennedy","democrat",FALSE,"total",1247084,2050769,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Eric Wargotz","republican",FALSE,"total",655666,1833858,FALSE,20171011
1998,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Barbara A. Mikulski","democrat",FALSE,"total",1062810,1507447,FALSE,20171011
1980,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Charles McC. Mathias Jr. ","republican",FALSE,"total",850970,1286088,FALSE,20171011
1988,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Alan L. Keyes","republican",FALSE,"total",617537,1617065,FALSE,20171011
2012,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Benjamin L. Cardin","democrat",FALSE,"total",1474028,2633234,FALSE,20171011
1976,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"J. Glenn Beall, Jr.","republican",FALSE,"total",530439,1365290,FALSE,20171011
2016,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Chris Van Hollen","democrat",FALSE,"total",1659907,2726170,FALSE,20171011
2012,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Brandy Baker","none",TRUE,"total",151,2633234,FALSE,20171011
1986,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",1,1112637,FALSE,20171011
2012,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",2346,2633234,FALSE,20171011
2016,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Margaret Flowers","green",FALSE,"total",89970,2726170,FALSE,20171011
1982,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Paul S. Sarbanes","democrat",FALSE,"total",707356,1114690,FALSE,20171011
2000,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Paul H. Rappaport","republican",FALSE,"total",715178,1946898,FALSE,20171011
2004,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Dennard A. Gayle-El, Sr.","",TRUE,"total",47,2321931,FALSE,20171011
1976,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Paul S. Sarbanes","democrat",FALSE,"total",772101,1365290,FALSE,20171011
1976,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Bruce Bradley","independent",FALSE,"total",62750,1365290,FALSE,20171011
1994,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"William Brock","republican",FALSE,"total",559908,1369101,FALSE,20171011
2016,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Lih Young","democrat",FALSE,"total",77,2726170,FALSE,20171011
1986,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Linda Chavez","republican",FALSE,"total",437411,1112637,FALSE,20171011
2004,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Barbara A. Mikulski","democrat",FALSE,"total",1504691,2321931,FALSE,20171011
1986,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Barbara A. Mikulski","democrat",FALSE,"total",675225,1112637,FALSE,20171011
1994,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Paul S. Sarbanes","democrat",FALSE,"total",809125,1369101,FALSE,20171011
2004,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"E. J. Pipkin","republican",FALSE,"total",783055,2321931,FALSE,20171011
2006,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Lih Young","democrat",TRUE,"total",120,1781139,FALSE,20171011
2012,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Daniel John Bongino","republican",FALSE,"total",693291,2633234,FALSE,20171011
2000,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Corrogan R. Vaughn","",TRUE,"total",113,1946898,FALSE,20171011
2012,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"S. Rob Sobhani","none",FALSE,"total",430934,2633234,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Lih Young","",TRUE,"total",80,1833858,FALSE,20171011
2016,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Jeffrey Binkins","democrat",FALSE,"total",7,2726170,FALSE,20171011
1998,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Ross Z. Pierpont","republican",FALSE,"total",444637,1507447,FALSE,20171011
1988,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Paul S. Sarbanes","democrat",FALSE,"total",999166,1617065,FALSE,20171011
2012,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Lih Young","democrat",TRUE,"total",163,2633234,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Kenniss Henry","green",FALSE,"total",20717,1833858,FALSE,20171011
2004,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Robert Gemmill II","",TRUE,"total",204,2321931,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Richard Shawver","constitution",FALSE,"total",14746,1833858,FALSE,20171011
2004,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Ray Bly","",TRUE,"total",109,2321931,FALSE,20171011
1982,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Lawrence J. Hogan","republican",FALSE,"total",407334,1114690,FALSE,20171011
2000,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Paul S. Sarbanes","democrat",FALSE,"total",1230013,1946898,FALSE,20171011
2012,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Ed Tinus","none",TRUE,"total",48,2633234,FALSE,20171011
1988,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",362,1617065,FALSE,20171011
2006,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Kevin Zeese","green",FALSE,"total",27564,1781139,FALSE,20171011
1980,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Edward T. Conroy","democrat",FALSE,"total",435118,1286088,FALSE,20171011
2000,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Other","",FALSE,"total",1594,1946898,FALSE,20171011
2016,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Greg Dorsey","none",FALSE,"total",242,2726170,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Mary Catherine Podlesak","republican",TRUE,"total",6,1833858,FALSE,20171011
2016,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Ed Tinus","none",FALSE,"total",138,2726170,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"James T. Lynch, Jr.","democrat",TRUE,"total",84,1833858,FALSE,20171011
2004,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Thomas Trump","constitution",FALSE,"total",9009,2321931,FALSE,20171011
2016,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Bob Robinson","democrat",FALSE,"total",15,2726170,FALSE,20171011
2006,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Michael S. Steele","republican",FALSE,"total",787182,1781139,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Robert J. Evans","",TRUE,"total",14,1833858,FALSE,20171011
2012,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Mary Podlesak","republican",TRUE,"total",21,2633234,FALSE,20171011
2004,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Maria Allwine","green",FALSE,"total",24816,2321931,FALSE,20171011
1992,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Barbara A. Mikulski","democrat",FALSE,"total",1307610,1841298,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",1644,1833858,FALSE,20171011
2006,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",796,1781139,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Donald Kaplan","",TRUE,"total",110,1833858,FALSE,20171011
2016,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Charles U. Smith","democrat",FALSE,"total",26,2726170,FALSE,20171011
2016,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",3231,2726170,FALSE,20171011
1994,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",68,1369101,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Barbara Mikulski","democrat",FALSE,"total",1140531,1833858,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Claud L. Ashbury","republican",TRUE,"total",204,1833858,FALSE,20171011
2010,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Denise L. Whittington","",TRUE,"total",56,1833858,FALSE,20171011
1992,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Alan L. Keyes","republican",FALSE,"total",533688,1841298,FALSE,20171011
2006,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Benjamin L. Cardin","democrat",FALSE,"total",965477,1781139,FALSE,20171011
2012,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Dean Ahmad","libertarian",FALSE,"total",32252,2633234,FALSE,20171011
2016,"Maryland","MD",24,52,52,"US Senate","statewide","gen",FALSE,"Kathy Szeliga","republican",FALSE,"total",972557,2726170,FALSE,20171011
1996,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"William P. Clarke","u.s. taxpayers",FALSE,"total",18618,606777,FALSE,20171011
1996,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Joseph E. Brennan","democrat",FALSE,"total",266226,606777,FALSE,20171011
1988,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"George J. Mitchell","democrat",FALSE,"total",452581,556745,FALSE,20171011
1994,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Olympia J. Snowe","republican",FALSE,"total",308244,511733,FALSE,20171011
2012,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Danny Francis Dalton","",FALSE,"total",5807,724720,FALSE,20171011
2012,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Stephen M. Woods","",FALSE,"total",10289,724720,FALSE,20171011
2012,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Angus King","",FALSE,"total",370580,724720,FALSE,20171011
2014,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Other","",FALSE,"total",269,616996,FALSE,20171011
1996,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Other","",FALSE,"total",70,606777,FALSE,20171011
1994,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Thomas H. Andrews","democrat",FALSE,"total",186042,511733,FALSE,20171011
1994,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Plato Truman","unenrolled",FALSE,"total",17205,511733,FALSE,20171011
2006,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Other","",FALSE,"total",179,545128,FALSE,20171011
1978,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"William D. Hathaway","democrat",FALSE,"total",127327,375114,FALSE,20171011
1978,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"John J. Jannace","independent",FALSE,"total",5553,375114,FALSE,20171011
1984,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"P. Ann Stoddard","constitutionalist",FALSE,"total",4338,551406,FALSE,20171011
1984,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"William S. Cohen","republican",FALSE,"total",404414,551406,FALSE,20171011
2002,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Susan M. Collins","republican",FALSE,"total",295041,504899,FALSE,20171011
1984,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Elizabeth H. Mitchell","democrat",FALSE,"total",142626,551406,FALSE,20171011
1990,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Other","",FALSE,"total",100,520320,FALSE,20171011
1996,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"John C. Rensenbrink","independent",FALSE,"total",23441,606777,FALSE,20171011
2002,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Chellie Pingree","democrat",FALSE,"total",209858,504899,FALSE,20171011
2008,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Susan M. Collins","republican",FALSE,"total",444300,724430,FALSE,20171011
1976,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Robert A. G. Monks","republican",FALSE,"total",193489,486193,FALSE,20171011
2014,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Blank Vote","",FALSE,"total",12968,616996,FALSE,20171011
1994,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Other","",FALSE,"total",242,511733,FALSE,20171011
2014,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Susan M. Collins","republican",FALSE,"total",413505,616996,FALSE,20171011
1990,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"William S. Cohen","republican",FALSE,"total",319167,520320,FALSE,20171011
2008,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"other","",FALSE,"total",620,724430,FALSE,20171011
2014,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Shenna Bellows","democrat",FALSE,"total",190254,616996,FALSE,20171011
2012,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Blank Vote","",FALSE,"total",24121,724720,FALSE,20171011
2006,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Olympia J. Snowe","republican",FALSE,"total",405596,545128,FALSE,20171011
1984,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Other","",FALSE,"total",28,551406,FALSE,20171011
1982,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",14,459715,FALSE,20171011
2006,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"William H. Slavick","independent",FALSE,"total",26222,545128,FALSE,20171011
2006,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Jean M. Hay Bright","democrat",FALSE,"total",113131,545128,FALSE,20171011
2000,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Mark W. Lawrence","democrat",FALSE,"total",197183,634872,FALSE,20171011
2012,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Cynthia Ann Dill","",FALSE,"total",92900,724720,FALSE,20171011
2000,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Olympia J. Snowe","republican",FALSE,"total",437689,634872,FALSE,20171011
1978,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"William S. Cohen","republican",FALSE,"total",212294,375114,FALSE,20171011
1978,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Hayes E. Gahagan","independent",FALSE,"total",27824,375114,FALSE,20171011
1988,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Jasper S. Wyman","republican",FALSE,"total",104164,556745,FALSE,20171011
2012,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Charles E. Summers, Jr.","",FALSE,"total",215399,724720,FALSE,20171011
2008,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Thomas H. Allen","democrat",FALSE,"total",279510,724430,FALSE,20171011
1982,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"David F. Emery","republican",FALSE,"total",179882,459715,FALSE,20171011
1996,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Susan M. Collins","republican",FALSE,"total",298422,606777,FALSE,20171011
1990,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Neil Rolde","democrat",FALSE,"total",201053,520320,FALSE,20171011
2012,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Andrew Ian Dodge","",FALSE,"total",5624,724720,FALSE,20171011
1982,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"George J. Mitchell","democrat",FALSE,"total",279819,459715,FALSE,20171011
1976,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Edmund S. Muskie","democrat",FALSE,"total",292704,486193,FALSE,20171011
1978,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Plato Truman","independent",FALSE,"total",2116,375114,FALSE,20171011
1982,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Donald W. Riegle, Jr.","democrat",FALSE,"total",1728793,2994334,FALSE,20171011
1982,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Steve Beumer","socialist workers",FALSE,"total",4335,2994334,FALSE,20171011
1996,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",304,3762575,FALSE,20171011
1976,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Bette Jane Erwin","libertarian",FALSE,"total",8842,3490412,FALSE,20171011
1990,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Susan Farquhar","workers world",FALSE,"total",32796,2560494,FALSE,20171011
1996,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Joseph S. Mattingly","natural law",FALSE,"total",11306,3762575,FALSE,20171011
1976,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Theodore G. Albert","human rights",FALSE,"total",7281,3490412,FALSE,20171011
1978,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Carl Levin","democrat",FALSE,"total",1484193,2846630,FALSE,20171011
1988,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Other","",FALSE,"total",4877,3505985,FALSE,20171011
2000,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Michael R. Corliss","libertarian",FALSE,"total",29966,4167685,FALSE,20171011
2012,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Daniel Holloway","",TRUE,"total",10,4652918,FALSE,20171011
2006,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Bret McAtee","",TRUE,"total",24,3780142,FALSE,20171011
1994,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Jon Coon","libertarian",FALSE,"total",128393,3043385,FALSE,20171011
2012,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Debbie Stabenow","democrat",FALSE,"total",2735826,4652918,FALSE,20171011
1984,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Lynn Johnston","libertarian",FALSE,"total",7786,3700938,FALSE,20171011
2006,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Debbie Stabenow","democrat",FALSE,"total",2151278,3780142,FALSE,20171011
2008,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Jack Hoogendyk","republican",FALSE,"total",1641070,4848620,FALSE,20171011
2006,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"David Sole","green",FALSE,"total",23890,3780142,FALSE,20171011
1984,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Max Dean","independent",FALSE,"total",2135,3700938,FALSE,20171011
1982,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Helen Halyard","workers league",FALSE,"total",6085,2994334,FALSE,20171011
2006,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Leonard Schwartz","libertarian",FALSE,"total",27012,3780142,FALSE,20171011
1996,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Kenneth L. Proctor","libertarian",FALSE,"total",36911,3762575,FALSE,20171011
1994,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Spencer Abraham","republican",FALSE,"total",1578770,3043385,FALSE,20171011
1984,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Arthur Richard Tisch","tisch independent citizens",FALSE,"total",22882,3700938,FALSE,20171011
2014,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Jeff Jones","",TRUE,"total",67,3121771,FALSE,20171011
1976,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Marvin L. Esch","republican",FALSE,"total",1635087,3490412,FALSE,20171011
1982,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",42,2994334,FALSE,20171011
1976,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Donald W. Riegle, Jr.","democrat",FALSE,"total",1831031,3490412,FALSE,20171011
1994,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"William Roundtree","workers world",FALSE,"total",20010,3043385,FALSE,20171011
2002,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"John S. Mangopoulos","reform",FALSE,"total",12831,3129287,FALSE,20171011
1982,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Daniel Eller","american independent",FALSE,"total",12660,2994334,FALSE,20171011
1990,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Carl Levin","democrat",FALSE,"total",1471753,2560494,FALSE,20171011
1996,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Carl Levin","democrat",FALSE,"total",2195738,3762575,FALSE,20171011
1994,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Chris Wege","natural law",FALSE,"total",14746,3043385,FALSE,20171011
1982,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Philip E. Ruppe","republican",FALSE,"total",1223288,2994334,FALSE,20171011
2012,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Raymond O?Donnell","",TRUE,"total",7,4652918,FALSE,20171011
1984,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Other","",FALSE,"total",23,3700938,FALSE,20171011
2000,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"William Quarton","natural law",FALSE,"total",5630,4167685,FALSE,20171011
2014,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Richard A. Matkin","u.s. taxpayers",FALSE,"total",37529,3121771,FALSE,20171011
1996,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"William Roundtree","workers world",FALSE,"total",12235,3762575,FALSE,20171011
1984,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Carl Levin","democrat",FALSE,"total",1915831,3700938,FALSE,20171011
1976,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Frank Girard","socialist labor",FALSE,"total",2554,3490412,FALSE,20171011
2006,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"W. Dennis FitzSimons","u.s. taxpayers",FALSE,"total",18341,3780142,FALSE,20171011
2008,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Harley G. Mikkelson","green",FALSE,"total",43440,4848620,FALSE,20171011
2008,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Carl Levin","democrat",FALSE,"total",3038386,4848620,FALSE,20171011
1988,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Dick M. Jacobs","libertarian",FALSE,"total",27116,3505985,FALSE,20171011
1984,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Samuel L. Webb","communist",FALSE,"total",1196,3700938,FALSE,20171011
2008,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Doug Dern","natural law",FALSE,"total",18550,4848620,FALSE,20171011
2008,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Scotty Boman","libertarian",FALSE,"total",76347,4848620,FALSE,20171011
1988,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Jim Dunn","republican",FALSE,"total",1348219,3505985,FALSE,20171011
1976,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Paula L. Reimers","socialist workers",FALSE,"total",3399,3490412,FALSE,20171011
1988,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Sally Bier","workers against concessions",FALSE,"total",8908,3505985,FALSE,20171011
2014,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Terri Lynn Land","republican",FALSE,"total",1290199,3121771,FALSE,20171011
2002,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Carl Levin","democrat",FALSE,"total",1896614,3129287,FALSE,20171011
2012,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Harley Mikkelson","green",FALSE,"total",27890,4652918,FALSE,20171011
2006,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Michael Bouchard","republican",FALSE,"total",1559597,3780142,FALSE,20171011
1990,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",250,2560494,FALSE,20171011
2000,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Mark A. Forton","reform",FALSE,"total",26274,4167685,FALSE,20171011
2002,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Andrew Raczkowski","republican",FALSE,"total",1185545,3129287,FALSE,20171011
2014,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Jim Fulner","libertarian",FALSE,"total",62897,3121771,FALSE,20171011
2000,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Debbie Stabenow","democrat",FALSE,"total",2061952,4167685,FALSE,20171011
1978,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Robert P. Griffin","republican",FALSE,"total",1362165,2846630,FALSE,20171011
2014,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Gary C. Peters","democrat",FALSE,"total",1704936,3121771,FALSE,20171011
2012,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Richard A. Matkin","u.s. taxpayers",FALSE,"total",26038,4652918,FALSE,20171011
1976,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Peter A. Signorelli","u.s. labor",FALSE,"total",2218,3490412,FALSE,20171011
2012,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"John D. Litle","natural law",FALSE,"total",11229,4652918,FALSE,20171011
2002,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Doug Dern","natural law",FALSE,"total",10366,3129287,FALSE,20171011
2002,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Eric Borregard","green",FALSE,"total",23931,3129287,FALSE,20171011
1984,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"William Roundtree","workers world",FALSE,"total",2279,3700938,FALSE,20171011
1978,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"scatter","",FALSE,"total",272,2846630,FALSE,20171011
2000,"Michigan","MI",26,34,23,"US Senate","statewide","gen",FALSE,"Spencer Abraham","republican",FALSE,"total",1994693,4167685,FALSE,20171011
