"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
1978,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Martin Simon","u.s. labor",FALSE,"total",27120,179460,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"David Wu","democrat",FALSE,"total",203771,354338,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Michael Meo","green",FALSE,"total",15063,341062,FALSE,20171005
2006,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Jim Feldkamp","republican",FALSE,"total",109105,290244,FALSE,20171005
2012,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Fred Thompson","republican",FALSE,"total",139223,327970,FALSE,20171005
1994,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Brewster Gillett","american",FALSE,"total",6695,253989,FALSE,20171005
2006,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Other","",FALSE,"total",483,272234,FALSE,20171005
2000,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"no name","other",FALSE,"total",458,303521,FALSE,20171005
1976,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"","",TRUE,"total",23,244852,FALSE,20171005
1992,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Other","",FALSE,"total",194,279299,FALSE,20171005
1986,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Other","",FALSE,"total",36,229495,FALSE,20171005
2014,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Raymond Baldwin","constitution",FALSE,"total",6208,281088,FALSE,20171005
1980,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"","",TRUE,"total",28,289634,FALSE,20171005
1990,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Other","",FALSE,"total",290,226550,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Jaynee Germond","constitution",FALSE,"total",43133,334146,FALSE,20171005
2010,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Chris Lugo","pacific green",FALSE,"total",7557,283556,FALSE,20171005
2010,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Scott Bruun","republican",FALSE,"total",130313,283556,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Alex Polikoff","green",FALSE,"total",5272,334674,FALSE,20171005
1990,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Michael J. Kopetski","democrat",FALSE,"total",124610,226550,FALSE,20171005
1998,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"John F. Hryciuk","socialist",FALSE,"total",2224,239496,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Walter F. (Walt) Brown","socialist",FALSE,"total",10678,346560,FALSE,20171005
1994,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Jim Bunn","republican",FALSE,"total",121369,243616,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Tami Mars","republican",FALSE,"total",82045,346560,FALSE,20171005
2006,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"David Wu","democrat",FALSE,"total",169409,269627,FALSE,20171005
2014,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Suzanne Bonamici","democrat",FALSE,"total",160038,279253,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Darlene Hooley","democrat",FALSE,"total",184833,349634,FALSE,20171005
1996,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Victoria P. Guillebeau","socialist",FALSE,"total",2449,247909,FALSE,20171005
2016,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Brian J. Heinrich","republican",FALSE,"total",139756,378095,FALSE,20171005
1982,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Ruth McFarland","democrat",FALSE,"total",98952,202901,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Jacob Boone","libertarian",FALSE,"total",3190,374909,FALSE,20171005
1990,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Other","",FALSE,"total",426,189352,FALSE,20171005
1996,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Allan Opus","green",FALSE,"total",1311,269856,FALSE,20171005
2016,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Other","",FALSE,"total",1536,382355,FALSE,20171005
2012,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Suzanne Bonamici","democrat",FALSE,"total",197845,331980,FALSE,20171005
1984,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Larryann C. Willis","democrat",FALSE,"total",100152,232826,FALSE,20171005
2002,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Other","",FALSE,"total",317,252284,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"David Wu","democrat",FALSE,"total",237567,332248,FALSE,20171005
1998,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Walter F. (Walt) Brown","socialist",FALSE,"total",10199,183351,FALSE,20171005
1994,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Catherine Webber","democrat",FALSE,"total",114015,243616,FALSE,20171005
1996,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Tonie Nathan","libertarian",FALSE,"total",4919,269856,FALSE,20171005
2016,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Other","",FALSE,"total",1147,380739,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Jack Alan Brown, Jr.","constitution",FALSE,"total",4060,346865,FALSE,20171005
2014,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Other","",FALSE,"total",594,279253,FALSE,20171005
2016,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Colm Willis","republican",FALSE,"total",160443,373108,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Goli Ameri","republican",FALSE,"total",135164,354338,FALSE,20171005
2010,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Mike Beilstein","pacific green",FALSE,"total",5215,298052,FALSE,20171005
1976,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Jerry Lausmann","republican",FALSE,"total",85943,244852,FALSE,20171005
2016,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Mike Beilstein","pacific green",FALSE,"total",12194,397568,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Other","",FALSE,"total",1521,354338,FALSE,20171005
1998,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Other","",FALSE,"total",474,215216,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Earl Blumenauer","democrat",FALSE,"total",245559,346560,FALSE,20171005
1984,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Bruce Long","republican",FALSE,"total",96487,230687,FALSE,20171005
1994,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Other","",FALSE,"total",273,222822,FALSE,20171005
1980,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Denny Smith","republican",FALSE,"total",141854,290748,FALSE,20171005
1996,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Other","",FALSE,"total",4374,269856,FALSE,20171005
1990,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Tonie Nathan","libertarian",FALSE,"total",26432,189352,FALSE,20171005
1976,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Thomas H. Mercer","republican",FALSE,"total",67431,240761,FALSE,20171005
2002,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Earl Blumenauer","democrat",FALSE,"total",156851,234977,FALSE,20171005
2010,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Rob Cornilles","republican",FALSE,"total",122858,292909,FALSE,20171005
1984,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Other","",FALSE,"total",10,230687,FALSE,20171005
2000,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Tre Arrow","pacific green",FALSE,"total",15763,271161,FALSE,20171005
2012,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Joe Tabor","libertarian",FALSE,"total",7025,332255,FALSE,20171005
2002,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Chris Bigelow","libertarian",FALSE,"total",4602,263481,FALSE,20171005
1976,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Phil Bladine","republican",FALSE,"total",109140,264000,FALSE,20171005
2000,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Bruce Alexander Knight","libertarian",FALSE,"total",4942,271161,FALSE,20171005
1998,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Blaine Thallheimer","libertarian",FALSE,"total",2979,227657,FALSE,20171005
1980,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Lynn Engdahl","republican",FALSE,"total",105083,308635,FALSE,20171005
1982,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Ross Anthony","republican",FALSE,"total",80054,195524,FALSE,20171005
1976,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Jim Howard","independent",FALSE,"total",22104,244852,FALSE,20171005
1994,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"John D. Newkirk","republican",FALSE,"total",78947,238149,FALSE,20171005
2006,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Bruce Broussard","republican",FALSE,"total",59529,253610,FALSE,20171005
2006,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Other","",FALSE,"total",447,269627,FALSE,20171005
2006,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Other","",FALSE,"total",698,253610,FALSE,20171005
1998,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Karl G. Sorg","socialist",FALSE,"total",2694,224637,FALSE,20171005
1982,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Thomas H. Phelan","republican",FALSE,"total",44162,203662,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Other","",FALSE,"total",427,374909,FALSE,20171005
1998,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Marylin Shannon","republican",FALSE,"total",92215,227657,FALSE,20171005
2014,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"James Foster","libertarian",FALSE,"total",11213,279253,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Jogn C. McColgan","democrat",FALSE,"total",88914,346865,FALSE,20171005
2012,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Other","",FALSE,"total",509,331980,FALSE,20171005
2010,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Greg Walden","republican",FALSE,"total",206245,279037,FALSE,20171005
1976,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Les AuCoin","democrat",FALSE,"total",154844,264000,FALSE,20171005
2002,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Greg Walden","republican",FALSE,"total",181295,252284,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Sean Bates","independent",FALSE,"total",6830,334674,FALSE,20171005
2010,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Other","",FALSE,"total",392,292909,FALSE,20171005
2010,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Don LaMunyon","constitution",FALSE,"total",3855,292909,FALSE,20171005
1994,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Sue C. Kupillas","democrat",FALSE,"total",90822,234381,FALSE,20171005
2006,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Jack Alan Brown, Jr.","constitution",FALSE,"total",7193,271719,FALSE,20171005
2010,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Delia Lopez","republican",FALSE,"total",67714,275802,FALSE,20171005
1986,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Peter A. DeFazio","democrat",FALSE,"total",105697,195548,FALSE,20171005
2010,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Art Robinson","republican",FALSE,"total",129877,298052,FALSE,20171005
1992,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Al Ritter","republican",FALSE,"total",50235,269879,FALSE,20171005
1994,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Other","",FALSE,"total",303,243616,FALSE,20171005
1980,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"","",TRUE,"total",20,308635,FALSE,20171005
2016,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"James ""Jim"" Crary","democrat",FALSE,"total",106640,380739,FALSE,20171005
1982,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"","",TRUE,"total",20,220378,FALSE,20171005
1994,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Other","",FALSE,"total",140,253989,FALSE,20171005
2016,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"David W. Walker","independent",FALSE,"total",78154,382355,FALSE,20171005
1980,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Michael Fitzgerald","republican",FALSE,"total",130861,289634,FALSE,20171005
2000,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Charles Starr","republican",FALSE,"total",115303,303521,FALSE,20171005
1996,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Mike Dugan","democrat",FALSE,"total",97195,266056,FALSE,20171005
1984,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Drew Davis","republican",FALSE,"total",66394,239897,FALSE,20171005
2010,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Other","",FALSE,"total",367,283556,FALSE,20171005
2014,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Steven C. Reynolds","green",FALSE,"total",11163,279253,FALSE,20171005
1996,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Lawrence Kinght Duquesne","libertarian",FALSE,"total",5191,272636,FALSE,20171005
2004,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Dale Winegarden","constitution",FALSE,"total",7119,346560,FALSE,20171005
2000,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"no name","other",FALSE,"total",421,291065,FALSE,20171005
2002,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Kevin Jones","libertarian",FALSE,"total",4704,234977,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Noah Lemas","democrat",FALSE,"total",87649,340379,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Steve Milligan","libertarian",FALSE,"total",4814,334674,FALSE,20171005
2012,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Steven Reynolds","progressive",FALSE,"total",15009,331980,FALSE,20171005
2014,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Peter A. DeFazio","democrat",FALSE,"total",181624,310179,FALSE,20171005
1990,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Other","",FALSE,"total",246,210193,FALSE,20171005
2012,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Other","",FALSE,"total",468,360088,FALSE,20171005
2012,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Chuck Huntting","libertarian",FALSE,"total",6205,360088,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Mike Beilstein","green",FALSE,"total",13162,334146,FALSE,20171005
1992,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Elizabeth Furse","democrat",FALSE,"total",152917,294154,FALSE,20171005
2014,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Mike Beilstein","green",FALSE,"total",6863,310179,FALSE,20171005
1976,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"James Weaver","democrat",FALSE,"total",122475,244852,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Other","",FALSE,"total",701,341062,FALSE,20171005
1978,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Al Ullman","democrat",FALSE,"total",152099,220019,FALSE,20171005
2006,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Carol Voisin","democrat",FALSE,"total",82484,271719,FALSE,20171005
1998,"Oregon","OR",41,92,72,"US House",5,"gen",FALSE,"Ed Dover","socialist",FALSE,"total",1378,227657,FALSE,20171005
1976,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"","",TRUE,"total",303,177051,FALSE,20171005
2012,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Woodrow Broadnax","pacific green",FALSE,"total",13159,355875,FALSE,20171005
2016,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Peter A. DeFazio","democrat",FALSE,"total",220628,397568,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",4,"gen",FALSE,"Other","",FALSE,"total",2708,334146,FALSE,20171005
2014,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Aelea Christofferson","democrat",FALSE,"total",73785,287425,FALSE,20171005
1992,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Other","",FALSE,"total",203,269879,FALSE,20171005
2014,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Sharon L. Durbin","libertarian",FALSE,"total",10491,287425,FALSE,20171005
2002,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Walter F. (Walt) Brown","socialist",FALSE,"total",6588,234977,FALSE,20171005
2012,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Greg Walden","republican",FALSE,"total",228043,332255,FALSE,20171005
1990,"Oregon","OR",41,92,72,"US House",2,"gen",FALSE,"Jim Smiley","democrat",FALSE,"total",60131,188185,FALSE,20171005
2008,"Oregon","OR",41,92,72,"US House",3,"gen",FALSE,"Delia Lopez","republican",FALSE,"total",71063,341062,FALSE,20171005
1994,"Oregon","OR",41,92,72,"US House",1,"gen",FALSE,"Daniel E. Wilson","libertarian",FALSE,"total",5161,253989,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",3,"gen",FALSE,"Joseph M. McColgan","republican",FALSE,"total",54681,175801,FALSE,20171005
2010,"Pennsylvania","PA",42,23,14,"US House",12,"gen",FALSE,"Mark S. Critz","democrat",FALSE,"total",94056,185226,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",12,"gen",FALSE,"John P. Murtha","democrat",FALSE,"total",104216,151658,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"William J. Coyne","democrat",FALSE,"total",104726,116859,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",23,"gen",FALSE,"Bill Clinger","republican",FALSE,"total",122855,167046,FALSE,20171005
2016,"Pennsylvania","PA",42,23,14,"US House",9,"gen",FALSE,"Art Halvorson","democrat",FALSE,"total",107985,294565,FALSE,20171005
2012,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Charles W. Dent","republican",FALSE,"total",168960,297724,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Barbara Karkutt","libertarian",FALSE,"total",1225,167725,FALSE,20171005
2012,"Pennsylvania","PA",42,23,14,"US House",6,"gen",FALSE,"Manan M. Trivedi","democrat",FALSE,"total",143803,335528,FALSE,20171005
1992,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Don Ritter","republican",FALSE,"total",99520,213324,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",12,"gen",FALSE,"James N. OÂNeil","reform",FALSE,"total",3324,205437,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Patrick J. Toomey","republican",FALSE,"total",118307,222171,FALSE,20171005
1994,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Jim Yeager","republican",FALSE,"total",71602,150909,FALSE,20171005
2010,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"Melissa Haluszczak","republican",FALSE,"total",49997,177470,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Terry E. Van Horne","democrat",FALSE,"total",100995,246385,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"Mike McCormick","republican",FALSE,"total",97004,210402,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Richard T. Schulze","republican",FALSE,"total",87593,133241,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",17,"gen",FALSE,"Larry J. Hochendoner","democrat",FALSE,"total",61974,146265,FALSE,20171005
1992,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Ron Klink","democrat",FALSE,"total",186684,237922,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Louis J. Fanti","democrat",FALSE,"total",53586,195551,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Melissa Hart","republican",FALSE,"total",145390,246385,FALSE,20171005
1998,"Pennsylvania","PA",42,23,14,"US House",21,"gen",FALSE,"Phil English","republican",FALSE,"total",94518,149115,FALSE,20171005
2008,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"Patrick J. Murphy","democrat",FALSE,"total",197869,348515,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",19,"gen",FALSE,"Gary M. Shoemaker","libertarian",FALSE,"total",1429,186742,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"Richard Edward Caligiuri","libertarian",FALSE,"total",5437,161577,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"","",TRUE,"total",606,179401,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"","",TRUE,"total",4,210402,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",6,"gen",FALSE,"George Hulshart","republican",FALSE,"total",57844,175809,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"Mark Weddleton","socialist workers",FALSE,"total",3120,116859,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"James C. Greenwood","republican",FALSE,"total",133749,226322,FALSE,20171005
2002,"Pennsylvania","PA",42,23,14,"US House",13,"gen",FALSE,"John P. McDermott","constitution",FALSE,"total",3627,211867,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"John F. Bradley","republican",FALSE,"total",43308,159644,FALSE,20171005
2008,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Sam Bennett","democrat",FALSE,"total",128333,309766,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",3,"gen",FALSE,"John Morris","morris for congress",FALSE,"total",3951,124608,FALSE,20171005
1992,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"Craig Snyder","republican",FALSE,"total",35419,185591,FALSE,20171005
2012,"Pennsylvania","PA",42,23,14,"US House",2,"gen",FALSE,"James Foster","independent",FALSE,"total",4829,356386,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"Robert A. Brady","democrat",FALSE,"total",149621,169541,FALSE,20171005
2002,"Pennsylvania","PA",42,23,14,"US House",6,"gen",FALSE,"Jim Gerlach","republican",FALSE,"total",103648,201791,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Michael J. Minney","democrat",FALSE,"total",57836,156455,FALSE,20171005
2002,"Pennsylvania","PA",42,23,14,"US House",13,"gen",FALSE,"Joseph M. Hoeffel","democrat",FALSE,"total",107945,211867,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",19,"gen",FALSE,"Richard P. Noll","democrat",FALSE,"total",41584,180002,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Joseph P. Kolter","democrat",FALSE,"total",114040,200809,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",3,"gen",FALSE,"John J. Hughes","independent",FALSE,"total",830,238786,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Murray P. Zealor","democrat",FALSE,"total",36704,147269,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"Joseph M. Gaydos","democrat",FALSE,"total",122100,168413,FALSE,20171005
2014,"Pennsylvania","PA",42,23,14,"US House",18,"gen",FALSE,"Tim Murphy","republican",FALSE,"total",166076,166076,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"Joseph M. Gaydos","democrat",FALSE,"total",127281,167428,FALSE,20171005
1988,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"William J. Coyne","democrat",FALSE,"total",135181,171900,FALSE,20171005
2012,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Michael Bryant Koffenberger","libertarian",FALSE,"total",6210,303980,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"William J. Coyne","democrat",FALSE,"total",102545,149624,FALSE,20171005
1998,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"Nancy Cole","workers campaign",FALSE,"total",964,95848,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"James D. Cella","republican",FALSE,"total",20734,165945,FALSE,20171005
1998,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"","",TRUE,"total",17,161685,FALSE,20171005
1990,"Pennsylvania","PA",42,23,14,"US House",12,"gen",FALSE,"Willeam A. Choby","republican",FALSE,"total",50007,130693,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",13,"gen",FALSE,"Lawrence Coughlin","republican",FALSE,"total",100701,172082,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",12,"gen",FALSE,"John P. Murtha","democrat",FALSE,"total",97135,144072,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",21,"gen",FALSE,"Joylyn Blackwell","democrat",FALSE,"total",26324,137472,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Joshua Eilberg","democrat",FALSE,"total",144890,214590,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",10,"gen",FALSE,"Thomas J. McLaughlin","reform",FALSE,"total",8311,208540,FALSE,20171005
2008,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Glenn W. Thompson","republican",FALSE,"total",155513,274177,FALSE,20171005
1994,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"Thomas M. Foglietta","democrat",FALSE,"total",99669,122264,FALSE,20171005
1994,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"Mike McCormick","republican",FALSE,"total",84156,179419,FALSE,20171005
1990,"Pennsylvania","PA",42,23,14,"US House",7,"gen",FALSE,"Curt Weldon","republican",FALSE,"total",105868,162160,FALSE,20171005
2008,"Pennsylvania","PA",42,23,14,"US House",13,"gen",FALSE,"John P. McDermott","constitution",FALSE,"total",8374,313513,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",2,"gen",FALSE,"Jesse W. Woods, Jr.","republican",FALSE,"total",37907,149369,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"Peter H. Kostmayer","democrat",FALSE,"total",112648,221344,FALSE,20171005
